292,558
292,558
416,527
429,531
431,531
431,531
431,531
431,531
426,531
426,531
395,427
377,430
331,454
427,533
427,533
429,532
429,532
240,424
240,424
431,710
472,362
471,362
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
350,396
394,416
391,425
385,427
0,450
88,530
88,530
88,530
88,530
88,530
210,509
538,463
529,477
513,495
355,641
375,646
378,644
383,641
383,641
383,641
