1022,212
1058,0
978,157
978,157
1005,156
1058,237
1071,234
955,254
976,259
984,281
984,307
984,330
984,330
688,398
679,476
672,494
651,472
920,406
847,240
909,354
881,190
872,217
827,430
796,411
1055,454
1055,454
1054,454
1054,454
1054,454
1149,103
1132,115
991,123
979,286
997,299
997,299
655,338
655,435
682,525
682,526
548,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
545,528
717,522
598,551
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
564,559
