495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
495,580
519,642
564,480
501,519
501,519
501,522
501,524
501,524
468,532
476,532
476,532
476,532
476,532
