1210,431
1210,431
1210,431
1210,431
1210,431
1207,426
1206,425
228,542
511,503
511,503
508,503
505,503
505,503
500,503
497,504
497,504
497,504
497,504
497,504
497,504
497,506
497,506
497,507
486,507
486,507
486,507
484,507
481,485
486,476
486,476
486,476
486,476
486,476
486,476
487,476
477,397
67,277
340,35
240,81
239,81
239,81
239,81
239,81
239,81
239,81
239,81
239,81
239,81
239,81
239,81
239,81
239,81
239,81
239,81
239,81
239,81
239,81
239,81
239,81
484,35
485,33
466,126
406,216
369,242
211,229
210,227
210,227
494,270
684,196
641,199
641,199
641,199
641,199
641,199
641,199
641,199
641,199
641,199
641,199
641,199
641,199
641,199
640,199
640,199
640,199
640,199
640,199
640,199
626,197
623,196
621,196
621,196
621,196
611,217
609,220
609,220
609,220
609,220
609,220
609,220
