383,641
383,641
383,641
383,641
396,594
387,558
387,558
387,558
387,558
387,558
124,616
1159,603
792,556
477,572
467,582
432,594
432,594
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
919,399
917,399
905,186
1055,329
1055,329
612,421
505,534
513,521
513,521
590,489
571,473
559,474
548,479
548,479
547,479
547,479
547,479
547,479
547,479
547,479
547,479
547,479
547,479
547,479
