487,553
487,553
487,553
487,553
487,553
487,553
487,553
487,553
487,553
487,553
487,553
553,353
640,334
672,329
729,314
796,243
696,314
696,314
696,314
696,314
696,314
696,314
696,314
696,314
696,314
696,314
696,314
696,314
696,314
696,314
696,314
696,314
696,314
696,314
696,314
696,314
696,314
694,314
694,314
694,314
694,314
694,314
694,314
694,314
694,314
879,123
949,118
1109,4
1140,13
1052,196
938,184
265,307
201,256
654,115
821,35
821,42
821,42
821,42
821,42
503,304
516,244
570,227
570,219
570,214
805,0
815,60
820,57
676,150
579,246
613,253
613,253
531,192
531,192
531,192
531,192
1038,221
1038,221
1038,221
1038,221
1038,221
1038,221
1038,221
506,324
265,358
259,361
313,470
668,554
701,479
795,461
1122,460
760,455
774,452
429,202
429,202
429,202
429,202
429,202
429,202
429,202
429,202
