220,231
220,231
234,196
234,196
234,196
234,196
234,196
234,196
234,196
234,196
234,196
234,196
234,196
234,196
234,196
234,196
234,196
234,196
234,196
241,219
241,219
241,219
241,219
241,219
241,219
241,219
241,219
629,159
640,193
639,193
639,193
623,204
1001,252
1330,393
1220,474
1222,450
1220,437
1220,437
1220,437
1220,437
1220,437
1220,437
1220,437
1220,437
1220,437
1220,437
1220,437
1220,437
1220,437
1220,437
1220,435
1220,435
1220,435
1220,435
1220,435
1220,435
1220,435
1220,435
1220,435
1150,474
576,430
349,450
324,441
324,441
324,441
324,445
324,445
324,445
325,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
327,453
