304,336
303,343
269,458
412,410
277,543
265,474
288,478
288,478
288,478
423,378
455,364
455,364
455,364
455,364
455,364
455,364
455,364
455,364
455,364
455,364
455,364
455,364
455,364
455,364
251,296
257,292
257,292
305,376
305,376
305,376
305,377
303,377
303,377
303,377
303,377
303,377
234,400
187,432
172,436
172,436
157,406
390,459
367,461
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
354,490
310,500
590,438
591,444
166,562
313,564
313,564
164,403
269,411
458,423
456,423
456,423
456,423
456,423
456,423
456,423
456,423
