432,397
214,484
206,512
206,512
206,512
206,512
206,512
206,512
210,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
211,555
256,533
272,521
272,521
272,521
274,521
274,521
274,521
274,521
274,521
274,521
274,521
274,521
274,521
274,521
274,521
274,521
274,521
274,521
274,521
274,521
274,521
274,521
274,521
274,521
191,498
187,494
187,494
187,494
236,510
236,510
241,516
241,516
241,516
241,516
241,516
241,516
241,516
241,516
241,516
241,516
241,516
241,516
241,516
241,516
241,516
201,505
133,469
133,469
133,469
133,469
133,469
133,469
133,469
133,469
133,469
133,469
133,469
133,469
133,469
133,469
133,469
133,469
132,469
132,469
132,469
132,469
512,388
752,326
