130,466
130,466
130,466
130,466
130,466
130,466
130,466
130,466
130,466
239,528
385,541
385,541
385,541
385,541
385,517
372,341
372,341
372,341
372,341
372,341
372,341
372,341
372,341
372,341
373,341
373,341
662,286
592,337
593,363
602,386
618,384
648,390
663,389
663,389
663,389
663,389
663,389
663,389
627,382
619,380
530,467
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
414,473
245,528
282,561
344,548
344,548
360,546
374,541
403,527
403,527
403,527
403,527
403,527
403,527
403,527
403,527
403,527
403,527
403,527
403,527
403,527
403,527
403,527
403,527
403,527
403,527
403,527
478,508
168,406
571,544
518,526
518,526
423,527
366,511
396,505
542,536
614,531
686,501
