601,767
589,527
603,0
570,0
587,191
503,324
562,507
678,467
766,435
1365,0
1365,0
1050,72
533,428
559,437
714,767
519,436
544,382
575,308
590,301
552,411
552,411
1016,180
987,288
987,288
987,288
1012,281
1365,0
1365,0
1365,0
621,180
642,767
620,599
711,724
746,759
805,750
774,767
784,766
622,463
614,332
615,332
615,332
572,336
596,352
564,377
865,372
865,372
866,372
1139,297
1140,297
1140,297
1140,297
1140,297
1140,297
1140,297
1140,297
1365,0
674,323
576,551
917,154
980,136
998,241
1082,142
955,242
942,168
909,149
918,76
607,367
546,527
546,527
544,527
544,527
544,527
544,527
544,527
544,527
544,527
544,527
544,527
544,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
545,527
