204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
204,197
487,227
1365,611
1365,601
1365,601
1365,546
1365,546
1304,474
1221,459
1221,459
1221,459
1221,459
1221,459
1221,459
1221,459
1221,459
1221,459
1221,459
1221,459
1221,459
335,453
135,437
153,380
250,327
250,327
250,327
250,327
250,327
250,327
250,327
250,327
250,327
250,327
250,327
250,327
250,327
250,327
250,327
250,327
250,327
269,207
230,194
161,209
161,209
161,209
161,209
161,209
161,209
161,209
161,209
161,209
161,209
161,209
222,307
221,277
221,277
221,277
567,187
638,209
642,185
642,185
642,185
642,185
750,236
1212,413
1210,431
1210,431
