518,472
518,472
518,472
518,472
518,472
377,473
370,501
335,475
756,388
683,437
683,437
683,437
682,437
663,453
630,446
651,441
651,441
651,441
651,441
647,450
600,409
463,383
0,454
152,19
186,172
0,402
350,388
341,408
216,486
216,486
248,422
493,425
407,447
209,276
291,275
291,275
386,338
386,338
386,338
386,338
386,338
386,338
567,412
594,462
596,462
596,462
553,416
552,416
552,416
552,416
552,416
552,416
552,416
552,416
552,416
552,416
552,416
552,416
552,416
552,416
552,416
552,416
534,420
460,442
443,438
443,438
443,438
443,438
443,438
443,438
443,438
443,438
443,438
237,402
257,354
261,323
512,414
512,412
512,412
512,412
512,412
512,412
512,412
512,412
512,412
512,412
303,505
186,378
260,372
742,393
742,393
742,393
742,393
742,393
742,393
742,393
742,393
742,393
742,393
323,290
