322,290
646,270
658,325
693,403
470,426
184,470
246,430
273,391
380,409
277,438
270,431
264,434
264,434
264,434
626,436
0,575
537,402
458,416
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
503,445
577,412
505,457
505,457
387,468
387,468
387,468
345,479
0,583
340,621
476,556
510,448
283,573
390,486
395,481
397,481
641,523
641,523
641,523
641,523
160,574
251,366
294,334
185,318
454,321
339,256
339,256
324,363
324,371
324,371
324,371
324,371
324,371
324,371
324,371
324,371
324,371
324,371
324,371
324,371
324,371
324,371
158,146
621,29
625,27
260,273
235,359
287,377
304,336
304,336
